chip_path,event,folder,flood_type,f1,flood_fraction,building_density,urban_flood_px,open_flood_px
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_0_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,6.6e-05,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_10_3_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001467,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_10_4_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.00193,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_10_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001972,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_10_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002009,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_10_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002057,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_11_2_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000176,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_11_3_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001945,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_11_4_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001975,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_11_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001968,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_11_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001927,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_11_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001976,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_11_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002083,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_12_10_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002182,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_12_11_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001903,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_12_2_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000896,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_12_3_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002124,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_12_4_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002012,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_12_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002007,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_12_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001921,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_12_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002069,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_12_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.00217,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_12_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002285,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_13_2_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.00155,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_13_3_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001973,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_13_4_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001966,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_13_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002029,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_13_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.00203,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_13_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002113,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_13_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002127,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_13_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002226,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_14_1_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000299,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_14_2_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001958,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_14_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002135,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_15_1_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000972,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_15_2_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001969,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_16_1_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001611,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_16_2_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002056,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_17_0_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000336,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_17_10_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002245,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_17_1_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002049,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_17_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002099,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_17_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002141,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_17_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002253,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_17_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002016,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_17_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001841,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_18_0_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000272,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_18_1_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.00113,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_18_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002209,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_19_11_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,5.1e-05,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_19_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001071,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_19_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001628,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_1_10_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000197,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_1_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001589,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_1_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001775,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_1_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001277,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_1_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000696,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_20_11_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,5.1e-05,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_20_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,9.8e-05,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_20_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000516,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_20_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000982,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_2_10_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002104,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_2_11_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001735,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_2_12_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001277,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_2_14_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000257,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_2_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000272,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_2_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002192,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_2_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002328,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_3_12_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002111,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_3_13_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001916,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_3_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002362,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_4_12_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001989,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_4_13_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001815,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_4_17_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000427,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_4_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002479,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_4_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002082,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_4_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.0022,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_4_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.00207,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_5_10_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002041,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_5_17_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,1.8e-05,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_5_4_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000292,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_5_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002417,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_5_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002223,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_5_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002247,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_5_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002193,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_5_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002092,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_6_10_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001973,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_6_11_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001934,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_6_17_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,4.1e-05,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_6_4_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001137,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_6_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002537,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_6_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002369,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_6_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002492,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_6_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002232,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_6_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002025,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_7_10_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001987,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_7_11_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001844,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_7_12_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001848,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_7_14_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002024,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_7_4_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001972,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_7_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002498,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_7_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002226,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_7_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002027,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_7_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002211,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_7_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002203,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_8_10_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002135,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_8_13_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001993,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_8_16_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,5e-06,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_8_3_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.000271,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_8_4_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.00225,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_8_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002333,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_8_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002065,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_8_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002383,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_8_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001991,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_8_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002047,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_9_10_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.001983,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_9_11_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_9_3_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.00087,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_9_4_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_9_5_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002021,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_9_6_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002115,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_9_7_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002089,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_9_8_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002036,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210319_PortMacquarie_ID_9_9_SAR.npy,PortMacquarie,01_NF,open,-1,0.0,0.002046,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_0_10_SAR.npy,Sydney,01_NF,open,-1,0.0,0.0,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_0_6_SAR.npy,Sydney,01_NF,open,-1,0.0,0.000108,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_0_7_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001604,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_0_8_SAR.npy,Sydney,01_NF,open,-1,0.0,0.0009,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_0_9_SAR.npy,Sydney,01_NF,open,-1,0.0,0.00051,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_10_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002426,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_11_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002591,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_12_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002862,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_13_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002423,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_14_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001824,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_15_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002035,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_16_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001973,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_17_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001998,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_18_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002123,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_19_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002283,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_20_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002267,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_21_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002315,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_32_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001652,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_33_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002654,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_34_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001878,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_35_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002557,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_3_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001104,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_4_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002112,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_5_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002468,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_6_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002743,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_7_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002523,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_8_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002516,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_10_9_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002435,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_10_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002364,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_11_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002454,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_12_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002594,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_13_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002305,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_14_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002324,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_15_SAR.npy,Sydney,01_NF,open,-1,0.0,0.00197,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_16_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001964,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_17_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001859,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_18_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001973,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_19_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002084,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_20_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002223,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_21_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002279,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_22_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002291,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_24_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001858,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_25_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002077,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_26_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002194,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_33_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002324,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_3_SAR.npy,Sydney,01_NF,open,-1,0.0,0.001952,0,0
data/urban_sar_floods_preprocessed/01_NF/SAR/20210324_Sydney_ID_11_4_SAR.npy,Sydney,01_NF,open,-1,0.0,0.002118,0,0
